"skill_id","display_name","category","subcategory"
"a3c3a15df084a17e215a2dd48d04577f","Giga","Applications","Enterprise"
"a3fbf5397f5f51da204b8f2c642da4d1","Lightning AI","Machine Learning & Artificial Intelligence","Build"
"a44c90aa5a49b27f90c56f28e679ec92","Samsung Exynos","Machine Learning & Artificial Intelligence","Run & Deploy"
"a4612460f91b270f3e41175486c4588a","Clickhouse","Infrastructure","Store & Stream"
"a4c076fdaeb145568b77b3c7b5e5e40b","Zapier AI Actions","Applications","Enterprise"
"a4ee3cee365db185b97b0e260a2e4668","Power BI","Analytics","BI & Analytics Platforms"
"a50720e2a4fff9e8a7aaf9f47c043a74","Cohere North","Machine Learning & Artificial Intelligence","Operate & Supply"
"a529616e36fed66839938a70557962a3","Sanas","Applications","Horizontal"
"a52e17560ca8ec8ba9e71a7d01c9fd79","Blazor","Programming Languages","Web"
"a537e539d0a7bcb241236434a93a7224","Sprig","Analytics","Product Analytics"
"a5681dee768acfb1caf99e860dcfb253","Vue.js","Programming Languages","Web"
"a5839f8d9547c60fb6382b2c1d6ab3c8","Anomalo","Infrastructure","Integrate & Operate"
"a599e53e0c5d1c5891a1041769e69b85","Refuel","Machine Learning & Artificial Intelligence","Operate & Supply"
"a5a681b906bfd7492bddff2c55219c13","Tycho AI","Applications","Industry"
"a5dec807973f217e7da2e1f1a499fa2f","PowerShell","Programming Languages","Scripting"
"a5e03b900ac2c54c26fef76630cc6737","Luma AI","Applications","Horizontal"
"a62fe3ae3318e97e6aefb84a3ba450a2","Seekout","Applications","Enterprise"
"a63a7c130965ac9947b3c6b0811e14e0","Tonic AI","Machine Learning & Artificial Intelligence","Operate & Supply"
"a661475abd7630a61c7f05652e56f063","Microsoft Copilot","Applications","Horizontal"
"a695524258a433b2bd9ece9b29b55464","Atlan","Infrastructure","Integrate & Operate"
"a6abcdd68fc6ca445968acb85caea277","Sanctuary AI","Applications","Industry"
"a720b3eb58e150bb20cc75f0ea21a8b9","OpenEnvoy","Applications","Industry"
"a7757ce6783ed713b0627da3de8aea97","TorchServe","Machine Learning & Artificial Intelligence","Run & Deploy"
"a7852a304c1625ae3d23d14b6c4ab0f3","Alation","Infrastructure","Integrate & Operate"
"a796a8553fa50c8cc1e66f8fb74e81ce","Decodable","Infrastructure","Store & Stream"
"a7ac4956c42443d132a7056397009ad6","Colocation","Infrastructure","Cloud Platform"
"a814faf3ff266c33c6c6a8f765dce500","Kensho","Applications","Industry"
"a82f66fafce4e8244d96ff3d09f08a62","npm","Infrastructure","DevOps"
"a83829a9de383ac16eb63ad555a3ca3d","Hadrian","Applications","Industry"
"a86110fa2814cc8a23ebd98876b28a19","Databricks Marketplace","Data Sources & APIs","Data Marketplaces & Discovery"
"a8ba2d815204b57cbbe05f1c56a26df8","JavaScript","Programming Languages","Web"
"a8d7cb4065fd8ae2bc489fb2986c0869","Lambda","Machine Learning & Artificial Intelligence","Run & Deploy"
"a90c602b4071621ebff16f1b0b058e44","HyperScience","Applications","Enterprise"
"a945c2c820b3b59224e25664c21de6a5","Windows","Infrastructure","Operating Systems"
"a94e706afaf1e07b5d3bd6c6401ec3de","Hippocratic AI","Applications","Industry"
"a96a6fe2e058017599fb7f524cadcb74","e6data","Infrastructure","Store & Stream"
"a9d5f41d6dc6771c4c4a6b2aea208225","KPMG Lighthouse","Data & AI Consulting","Data & AI Consulting"
"aa2329772891bdd6116e0865fc62b642","Meta MTIA V2","Machine Learning & Artificial Intelligence","Run & Deploy"
"aa304ea7305a96612e089a093edfdade","Dataiku","Machine Learning & Artificial Intelligence","Validate & Secure"
"aa480e5d0574efc6652b542e0340381c","Voicemod","Applications","Horizontal"
"aa5bcb4e2633bf897d34452e0ce12e31","LeewayHertz","Data & AI Consulting","Data & AI Consulting"
"aa6f08eb25eb94c83d29f9367b31d49d","Vapi","Applications","Horizontal"
"aa7037b31a8decc97aedd71ce572fef9","OneTrust","Infrastructure","Integrate & Operate"
"aabb186a503635edf2f38580c0aac8b5","Physna","Applications","Horizontal"
"aae79250201c515ce39a8631f94c0a9b","Esri","Data Sources & APIs","Geospatial, Satellite & Location"
"aae82a5a0e595d478e29a78a757780b3","Intel Falcon Shores","Machine Learning & Artificial Intelligence","Run & Deploy"
"ab1505619d7fac8438a49613fc20623e","Dart","Programming Languages","Mobile"
"ab2d1d46552a2ac64ab3c1d54bba7b3e","Letta","Machine Learning & Artificial Intelligence","Build"
"ab52ca32d77304005402102b234c5196","DeltaStream","Infrastructure","Store & Stream"
"ab695edc85c9d584516023124defb04e","01.ai","Machine Learning & Artificial Intelligence","Modalities & Research"
"ab7814118205274b3029470f7c1bde25","Clay","Data Sources & APIs","Company / People / Entity Enrichment"
"ab9ae018a4b1c9213ee4705e1b259600","Metaflow","Machine Learning & Artificial Intelligence","Operate & Supply"
"aba99928b2e3fa7a14e1e2f0a5e98318","You","Applications","Horizontal"
"abc829a6b91587e7dc827002cd19fd20","Actively AI","Applications","Enterprise"
"abeca91bfa1c81955ea4b0cbfe2e8936","Atscale","Analytics","Headless / Embedded BI & Semantic Layer"
"ac165e406597b89926fe66aa82930ffb","Kela","Applications","Industry"
"ac1887791d195c9d8f21449d7b52db8a","Notion AI","Applications","Horizontal"
"ac2a584378d3974b6df4e20973a3029f","FluidStack","Machine Learning & Artificial Intelligence","Run & Deploy"
"ac30e7b691b32910bb49494d5afee560","PromptLayer","Machine Learning & Artificial Intelligence","Validate & Secure"
"ac46fc4aa241d6b6fed3e0871aae0117","React","Programming Languages","Web"
"acaec08876c57f3860690870ddc08b81","Informatica","Infrastructure","Integrate & Operate"
"acb6b412ca807dd5fdd8afddcdbf471a","Lakera","Machine Learning & Artificial Intelligence","Validate & Secure"
"acfc4b15af86010fdb4aa10ad75ad8b2","Svelte","Programming Languages","Web"
"ad619334f38616caaf987fb64e0c5b1d","6sense","Applications","Enterprise"
"ae0e23d186805623161d7d67993a8e69","Ax","Analytics","Experimentation & Causal"
"ae0e939437bd638b909005e36e0b5f8b","vLLM","Machine Learning & Artificial Intelligence","Run & Deploy"
"ae1c8ac2a3d53228a05bb16b9a788ca6","Kensu","Infrastructure","Integrate & Operate"
"ae1fb135b95cfd11936a3506c856723d","Nebius","Machine Learning & Artificial Intelligence","Run & Deploy"
"ae32baca811b5ce1cc22831aab0dcf01","Visier","Applications","Enterprise"
"ae343263bc7b8df5808005adfa62635e","Darrow","Applications","Enterprise"
"ae3aaae81c79ebdc0591ecccffdc564a","Prisma","Infrastructure","Store & Stream"
"ae74571256f263cd3808fd9a4a40f917","Gatsby","Programming Languages","Web"
"ae75bac4dbd7df18ce552bfd82caaf8d","Google Cloud Kubernetes Engine","Infrastructure","Integrate & Operate"
"aed84cd0aff596e1a8780911a66b660a","neo4j","Infrastructure","Store & Stream"
"aedc8f1facbe4a21f267ad5c86ee2caf","Abridge","Applications","Industry"
"aee330c654b144a76bdc226b1da10dbb","Amazon EKS / ECS","Infrastructure","Integrate & Operate"
"aeeac443b2ef610b57578f72b04d3047","OCaml","Programming Languages","Functional"
"af1e8199212b49716c1e6cdaf99b9145","Encord","Machine Learning & Artificial Intelligence","Modalities & Research"
"af3967a0dd04fff8bc69ff0f8132c6d7","tray.ai","Infrastructure","Integrate & Operate"
"af7fe310e458f5e19eb9a9de80a02998","Qlik","Analytics","BI & Analytics Platforms"
"af9201349c875d28bf04066bd41a7229","Vespa","Infrastructure","Store & Stream"
"afdbc62e87254e6873f23c5160587e77","Tabs","Applications","Industry"
"b03b3586c0836b78f8c0d5f0dd601bb3","Exodigo","Applications","Industry"
"b03ce4fea65f77c6d27c54ac5496050c","JanusGraph","Infrastructure","Store & Stream"
"b0c192fff95764a996d27356c712e9dd","Thread AI","Applications","Enterprise"
"b0ead748b067dba06090ad7be46008a0","Daily","Applications","Horizontal"
"b0f4e731f26af4fc3d938503740c61fd","Shield AI","Applications","Industry"
"b1005abe42c649ba9087c13d9471c321","Hazelcast","Infrastructure","Store & Stream"
"b11c6d8d459a9b7da4e1e7b866590005","Rebellion","Applications","Industry"
"b15088f4637233e064ac1089b8eebd67","Perplexity","Applications","Horizontal"
"b161bffbf6be3e574f677c74e948144d","Hedra","Applications","Horizontal"
"b18cb2a4aac1f3e1d1d7aeb361e92b7d","Phoenix","Programming Languages","Web"
"b1aa14ef45ac87e397421123aca63938","Intel NPU (Lunar Lake)","Machine Learning & Artificial Intelligence","Run & Deploy"
"b1bd47a47d610075a74bdd895abcfda9","Endex","Applications","Industry"
"b21238de640af3d0a46dd144c22aafc9","Redwood Research","Machine Learning & Artificial Intelligence","Modalities & Research"
"b2574b9595a1f8a6d2f7f737685d3039","Agno","Machine Learning & Artificial Intelligence","Build"
"b2853084a7c082e05cbaf28be72e5a50","BCGX","Data & AI Consulting","Data & AI Consulting"
"b286cedc1a48b5c7eeb0c00237ce656f","Microsoft Power Automate + Copilot","Applications","Enterprise"
"b29795f7150e4878e8f83d435041577f","TigerBeetle","Infrastructure","Store & Stream"
"b2ad1b26c389a6a971f7edf3b1aa7db8","Cranium","Machine Learning & Artificial Intelligence","Validate & Secure"
"b2e137e1d776ec7393a7eeffed5223a2","Artefact","Data & AI Consulting","Data & AI Consulting"
"b2eb50e6aa23e913c7fc48ec1f4e438a","AWS Aurora","Infrastructure","Store & Stream"
"b2f5008c075934dad6ce353ae19f211d","Azure CosmosDB (Gremlin API)","Infrastructure","Store & Stream"
"b300a4b9a4d61c4698356c4b7e0aec1d","RingCentral","Applications","Collaboration & Communication"
"b31c73fe49fb2480bbe870c679e0b0e2","C3 AI","Machine Learning & Artificial Intelligence","Operate & Supply"
"b32cf92e4a0026cd125dea5ee9295932","Tinybird","Infrastructure","Store & Stream"
"b36275a8d34085b4dc88ed34be8e249c","SQLite","Infrastructure","Store & Stream"
"b367c8bbcf7f184a3f97d339bfd920e4","All Hands","Applications","Horizontal"
"b392a5e0932b915985a206a74604b6f3","NLTK","Machine Learning & Artificial Intelligence","Operate & Supply"
"b393179ced31716a4395b6c5477a23a4","Google Pub / Sub","Infrastructure","Store & Stream"
"b39ff508616940087c28349d8ec343ea","SAP ASE","Infrastructure","Store & Stream"
"b3a64ef340203b630ca725e2062fafb8","BigScience","Machine Learning & Artificial Intelligence","Modalities & Research"
"b3acf9b8f409c9d0de76bd48296fd874","Graphcore","Machine Learning & Artificial Intelligence","Run & Deploy"
"b3f178188d37842bbf7f10c99af06c26","Neo4j","Infrastructure","Store & Stream"
"b413d55467033df7d77f34f389e6e117","Atmo","Data Sources & APIs","Geospatial, Satellite & Location"
"b42e4beb617ec18d7dec1902a3e963a2","HPE","Infrastructure","Integrate & Operate"
"b48fd23d1cf4cf1da84e7a15e4d37600","OpenAI Realtime API","Applications","Horizontal"
"b4a97e94b6a12588e801bc6342e058ab","honeycomb.io","Infrastructure","Integrate & Operate"
"b4fe62a08d4d2d4eae6a19bd34148032","Secureframe","Applications","Enterprise"
"b53820ae7037b89fc8fa9df9c2ac742a","Haskell","Programming Languages","Functional"
"b53b030257775477833ad4cd828e29ab","Deeper Insights","Data & AI Consulting","Data & AI Consulting"
"b54aee750169e3b2537f55c9d17e0221","OpenAI GPT-4o (Vision)","Machine Learning & Artificial Intelligence","Modalities & Research"
"b5cfde7e61c0eedaaa45b4ca48951b0e","Zoominfo","Data Sources & APIs","Company / People / Entity Enrichment"
"b63f36e7768460d6668704e1ec2d3879","Adobe Substance 3D","Applications","Horizontal"
"b64f41d63404204b57a009306237889a","Symfony","Programming Languages","Web"
"b6705f205eeafca2758fb6f31bac6a1d","Beamery","Applications","Enterprise"
"b6cc753fc5a0f6896add40b599bffaf7","Augment","Applications","Horizontal"
"b71d05e8eea3a923dc1b6e0afa1689f4","Ocrolus","Applications","Industry"
"b809ffd2a705c636c542f5f43d4f5497","Emergence","Machine Learning & Artificial Intelligence","Build"
"b81d7c23ffbb647aefad8bd6b954a87c","LiteLLM","Machine Learning & Artificial Intelligence","Validate & Secure"
"b85117aee0ed745004b7b4ceee6be9f9","Ably","Infrastructure","Store & Stream"
"b87f5ec3c37b1227ae3d7f77286ec78a","Elastic","Infrastructure","Integrate & Operate"
"b8b4b50da79a840d1f87777099df97c4","Synerise","Analytics","Product Analytics"
"b8b8d9f33ab32869d4806d295901b55d","Luminance","Applications","Enterprise"
"b8cd1cc9b89a479ed1ad85e827432e47","Nvidia Bright Cluster","Infrastructure","Integrate & Operate"
"b8f21d8e7ee7a8bac9af26527c3670b8","llamafile","Machine Learning & Artificial Intelligence","Build"
"b918ce6380f157e03b5a5aa2dc4d44f5","BlueOrange","Data & AI Consulting","Data & AI Consulting"
"b9c0c6d70a13f50ef32b8dd66190fefd","Synthesia","Applications","Horizontal"
"b9e3fb1381ae5f7b987d2c5a0cb138db","OpenVINO","Machine Learning & Artificial Intelligence","Run & Deploy"
"ba4b8baedd3bd27f5f981a8a52535b8f","Databricks Notebooks","Machine Learning & Artificial Intelligence","Operate & Supply"
"ba611f179f8aae669486b212936e28fa","Amazon S3","Infrastructure","Store & Stream"
"ba6e3bdf322004c4951578b305813c44","Adobe Target","Analytics","Experimentation & Causal"
"ba948213a1cda6a6f8b6f7c4bc16cab1","H2O.ai","Machine Learning & Artificial Intelligence","Operate & Supply"
"babbb76e019eba9742e6a7a2bd35e6f1","Arcee AI","Machine Learning & Artificial Intelligence","Build"
"bac5a607e0010fa1f27438571399e2fb","Microsoft DoWhy","Analytics","Experimentation & Causal"
"bad81d1f9fcb2a39f7c3b50c299e7c36","Apptronik","Applications","Industry"
"bb3bb33c7a54b5a476e7f59511c31311","Superlinked","Infrastructure","Integrate & Operate"
"bb723c40e98fd3ed72d506603ea6f2c6","Parloa","Applications","Enterprise"
"bb7f5bdfe736455e24956dfa99df9841","YugabyteDB","Infrastructure","Store & Stream"
"bbaf4682a39e0245b48c85fe9f5acabc","Dataiku","Machine Learning & Artificial Intelligence","Build"
"bbba9b31021d0f4ab5537fd4c7ab1dca","Flexion","Applications","Industry"
"bbef6e0359fdbab6600620c57da5ddf6","Feast","Machine Learning & Artificial Intelligence","Operate & Supply"
"bbf02561e991ab7c6a215ce7d0b658fe","Monday.com","Applications","Collaboration & Communication"
"bc06385418aa2e8929d39d89ef7a56ab","Aerospike","Infrastructure","Store & Stream"
"bc33232991b92dd89966a00194456408","LocalAI","Machine Learning & Artificial Intelligence","Build"
"bc731d884ef3f8d0aeb4c1a213ffb247","Oracle Cloud Data Catalog","Infrastructure","Integrate & Operate"
"bc8089dad80682bdc26d430278a1627f","CloudZero","Infrastructure","Integrate & Operate"
"bcefe428d74457851c90a190a5f3df02","Jenkins","Infrastructure","Integrate & Operate"
"bd2a8d7dad282952582eb38079fe6ffe","Fullstory","Analytics","Product Analytics"
"bda170ed99d4f9741e399536de754502","ELLIS","Machine Learning & Artificial Intelligence","Modalities & Research"
"bda838733706bf72787cd3bc193c79e4","Snowflake Cortex Vector","Infrastructure","Store & Stream"
"bdb3f7058d4795c10d3c064128cf3274","SQL Server","Infrastructure","Store & Stream"
"beb31f0526bc747245a43da879910e52","Oracle ADW","Infrastructure","Store & Stream"
"bec7be76287b3c97dce49810f9f6cb30","Unity Muse","Applications","Horizontal"
"bef9142f29a0a06ff93eba7e8f658541","Lightup","Infrastructure","Integrate & Operate"
"befb04ae8a8ec15eb6b45b11c8b51ea4","PyMC","Analytics","Experimentation & Causal"
"bf0a187063a9abe6c5e3e3b9d9c9aefd","Immuta","Infrastructure","Integrate & Operate"
"bf0df93649a9da2a9d0ba1f4f28b1f85","SaturnCloud","Machine Learning & Artificial Intelligence","Operate & Supply"
"bf0f5fffafc33f36c33fb96bc617390f","Mozart Data","Analytics","Headless / Embedded BI & Semantic Layer"
"bf197402342086f449bf219d80b23048","TensorZero","Machine Learning & Artificial Intelligence","Validate & Secure"
"bf2bee4b233d466c80110c8e6be69532","Neros","Applications","Industry"
"bf61c9887bd406ca0fe0104fe3e5d687","Azure Synapse","Infrastructure","Store & Stream"
"bfbe5c03c669c504f8f1a8af045d7d26","Kindo","Machine Learning & Artificial Intelligence","Validate & Secure"
"bfd2281a2a254e94c673dce603db30a5","Databricks Mosaic AI Gateway","Machine Learning & Artificial Intelligence","Validate & Secure"
"bfe398751735b128bd15cd8bcdce1160","DAS42","Data & AI Consulting","Data & AI Consulting"
"c008254e252155deedcdd4f9ca2dad6b","DingTalk","Applications","Collaboration & Communication"
"c0309e88c3703c37a94b4dd4ae6e9eff","Apache HugeGraph","Infrastructure","Store & Stream"
"c064dc33cb1d4a4a4a22ae5980af1390","Dremio","Infrastructure","Store & Stream"
"c0864ee109434eb5c691d0bb6aa97913","Ivo","Applications","Enterprise"
"c0e723ba008ac3414ef67aaf4fc5a0de","Nexa AI","Machine Learning & Artificial Intelligence","Build"
"c10deb2b2dc7f94f7aeb8aa395b3b971","Google Cloud A3/A3 Mega","Machine Learning & Artificial Intelligence","Run & Deploy"
"c1588a9ca8215aebcc57c9aaa1fc679f","Replicate","Machine Learning & Artificial Intelligence","Run & Deploy"
"c15c74dcf49a568e56e30cef64ca65c3","Modern Treasury","Applications","Industry"
"c17868a9d92cd5d77b89bbbfe13766bb","Privacera","Infrastructure","Integrate & Operate"
"c18e086fc809c80eb67cc28d260d78e0","AMD Ryzen AI","Machine Learning & Artificial Intelligence","Run & Deploy"
"c191237176c8a9a1e687eb9d3ab80aa5","Latentview","Data & AI Consulting","Data & AI Consulting"
"c196e658bf7270701d0abaab499d1def","Contextual AI","Machine Learning & Artificial Intelligence","Build"
"c1abed099594e355d0dfaebeb9a95010","Hume AI","Machine Learning & Artificial Intelligence","Modalities & Research"
"c1faea624125bb963dbd64c9ceb6c6e2","Snowflake","Machine Learning & Artificial Intelligence","Validate & Secure"
"c227eac2f4c611c86f777ea5a9be8139","Numeric","Applications","Industry"
"c24a6832d7add616148d2a1bc573d9df","DeepGram","Machine Learning & Artificial Intelligence","Modalities & Research"
"c2af89cce2a6e7a014fb018612eec88f","Synthesis AI","Machine Learning & Artificial Intelligence","Operate & Supply"
"c2d869ffea9ac3807220dfb381418f29","Cicero","Applications","Enterprise"
"c336f2647db7859c55c9b528dff60592","Alibaba Cloud","Machine Learning & Artificial Intelligence","Modalities & Research"
"c34a9ccc7f8d24dbf5f3722e89db4864","CausalML","Analytics","Experimentation & Causal"
"c384e435d46ee63a6320c71bbe940e33","Arthur","Machine Learning & Artificial Intelligence","Validate & Secure"
"c386059e620db28bd9178bd7d260b519","Anyscale","Machine Learning & Artificial Intelligence","Build"
"c3883036e9b3403e2f50289b6b831315","Talend","Infrastructure","Integrate & Operate"
"c3e01b4724bbbaf28155051ff9da5c8c","Scale","Machine Learning & Artificial Intelligence","Operate & Supply"
"c437b3b6db85660af2c34821a2a50be5","Observe","Infrastructure","Integrate & Operate"
"c4480f3e4814e3ed8ff32ac6e64fd8fb","Aurora","Infrastructure","Store & Stream"
"c45a7207df78f8ab18e653cac6e4cfeb","GDELT","Data Sources & APIs","Web Search & Crawl APIs"
"c45bce751594ef5b540b97bf9413716d","Azure Data Factory","Infrastructure","Integrate & Operate"
"c4714035e4d142d113b45cfe71217b44","Nabla","Applications","Industry"
"c475a9e4af2f2df1a081791bcb64e44e","Cognition","Applications","Horizontal"
"c4a782e88d09a8075c2a2371e42f93a5","AWS Transcribe / Polly","Machine Learning & Artificial Intelligence","Modalities & Research"
"c4e9c50c50c7ac31449422f835b150b9","Flyte","Machine Learning & Artificial Intelligence","Operate & Supply"
"c4fb405dd2379aae628ecd020a9c6df8","NVIDIA Blackwell (B100/B200)","Machine Learning & Artificial Intelligence","Run & Deploy"
"c54817ac7e805035a6637c810bf9ad0b","Ironclad AI Assist","Applications","Enterprise"
"c55886c3966aeb87b19e0e5cc0286150","Dust","Machine Learning & Artificial Intelligence","Build"
"c5630cf6ca3f12d9000044ddf9b504f1","CedarDB","Infrastructure","Store & Stream"
"c59e85d5bf9193d767f47063016f813c","Ionic","Programming Languages","Mobile"
"c5ace0c8d00480112d1dbf8e9d9970f0","Kpler","Data Sources & APIs","Financial & Alternative Data"
"c5b3a0376e9e5c0ce84c5997443c56d2","KubeFlow","Machine Learning & Artificial Intelligence","Operate & Supply"
"c5d910bc4593aedb0018355e317e08d0","Wimi","Applications","Collaboration & Communication"
"c5e5d5cf68e51da4b1db3f7dd319cc3c","Calypso AI","Machine Learning & Artificial Intelligence","Validate & Secure"
"c5f1469e7d32c94866b77b93a32b8357","Armada","Machine Learning & Artificial Intelligence","Run & Deploy"
"c66b735b83c5de064640640d30fa05d2","Narrative","Data Sources & APIs","Data Marketplaces & Discovery"
"c69e36f713436dcba2957c187292d0e4","Turbopuffer","Infrastructure","Store & Stream"
"c6b54c9749e62b8f78c06840c92bd2ba","RisingWave Labs","Infrastructure","Store & Stream"
"c6cdefa950b8d2c1b7d6ad2275f3514b","Vanta","Applications","Enterprise"
"c6d3c60149e9a13ae79d7660230b271e","Fireflies","Applications","Horizontal"
"c6f319bb0fa247b21fc9c872d3fe3b23","Qlik Talend","Infrastructure","Integrate & Operate"
"c7225cbdb63f6ebb48024d23af57de8b","Moonvalley","Applications","Horizontal"
"c7460fa71963b660422c003148524c0e","CockroachDB","Infrastructure","Store & Stream"
"c74836eb0e46fc80c26061fa3680164d","OpenAI Realtime API","Machine Learning & Artificial Intelligence","Modalities & Research"
"c76c117090bf9f267fd7e1bc7144a0d9","Rossum","Applications","Enterprise"
"c76e8379c4adac01919861582bf5776b","C#","Programming Languages","General Purpose"
"c79453ff2176302cbd374bb37be1cd69","Distributional","Machine Learning & Artificial Intelligence","Validate & Secure"
"c7bcacccfeba2c14e55802c9499e7b0d","LlamaIndex LlamaParse","Infrastructure","Integrate & Operate"
"c827bfce2a886a5e8ee659d2968ad81b","Baseten","Machine Learning & Artificial Intelligence","Run & Deploy"
"c86843acac70ef6a58e737ab872fe0e2","Stability.ai","Applications","Horizontal"
"c891226e36f55d56e318c16b2054e8dc","Databricks Mosaic AI","Machine Learning & Artificial Intelligence","Operate & Supply"
"c8ab69edd57e762bb6ced76307a63dd2","Prompt Security","Machine Learning & Artificial Intelligence","Validate & Secure"
"c8b2467d0cee62d247153922a4bbd1f4","Zilliz","Infrastructure","Store & Stream"
"c8d27f3487eebd9f9a126ca0bed25dba","NVIDIA H200 (Hopper)","Machine Learning & Artificial Intelligence","Run & Deploy"
"c907d2e478144db2b729c17f1cbf3b75","Alloy","Applications","Enterprise"
"c92ae0c0a34f328e5e568a618c8854fd","Kaiko","Data Sources & APIs","Financial & Alternative Data"
"c975ea9f276552a97aae6bf672d38f2e","Apache Pinot","Infrastructure","Store & Stream"
"c9cef566c9b368a28fa6ce117ef410b4","C++","Programming Languages","Systems"
"ca1b10c9c1fa93076e301b17c1d5811e","Whatfix","Analytics","Product Analytics"
"ca36950551d608bb1cc863145d041721","Aurora","Applications","Industry"
"ca5b7f533674223310bb0048fd830cc7","Fortran","Programming Languages","Data & Analytics"
"caac2f002c3ab1e1706cfb31adf2c0fa","Daytona","Machine Learning & Artificial Intelligence","Build"
"cb1065edcb38af92bb3a50287ff97274","AWS CodeCommit","Infrastructure","DevOps"
"cb4d44d893a52f17a974c2d349e16758","Elementary Data","Infrastructure","Integrate & Operate"
"cb770c632ef0ee9ad61a7b6ab8847854","Deeplite","Machine Learning & Artificial Intelligence","Run & Deploy"
"cb8ed91e25655cca821e4dd942c1e88d","CSS","Programming Languages","Markup"
"cba26e3b8f5148bedf891021c6b513ed","Paragon","Machine Learning & Artificial Intelligence","Build"
"cbaf856ca6eb2cdf8fad8d4df7f8960d","BAIR","Machine Learning & Artificial Intelligence","Modalities & Research"
"cc0d9b5072e3ef4dccafbde208060636","AWS Q Business","Applications","Enterprise"
"cc2bbfdb1da1a1a7db0e9184e8aff7f0","Azure Synapse + ADLS","Infrastructure","Store & Stream"
"cc544d09d11d47849d03e5c84d895e97","Databricks Mosaic AI","Machine Learning & Artificial Intelligence","Operate & Supply"
"cc686cd60e49448fe5e8925cd0d469ac","Iceberg","Infrastructure","Store & Stream"
"cc95a0f5479315497e5c05a8a0f9817b","Vectorize","Infrastructure","Integrate & Operate"
"ccdd43d3bc91de097fff25711b7fa8bc","Assembly","Programming Languages","Systems"
"cd085723b60b4ef1d0c30a04a727f25c","Mechanize","Machine Learning & Artificial Intelligence","Build"
"cd460333f524eade0502705dcfa1e9b5","Ataccama","Infrastructure","Integrate & Operate"
"cd6693202c32ff7100d13fb233867969","Jira","Applications","Collaboration & Communication"
"cd72b686c4bfb4b7c3574fe824ea1ac3","RunPod","Machine Learning & Artificial Intelligence","Run & Deploy"
"cd79fc88152b15ddb56012a4da04a0ac","Cognism","Data Sources & APIs","Company / People / Entity Enrichment"
"cd80c7d2549b549fd25eecdcc7f37f33","Crystal","Programming Languages","Systems"
"cd8adca3a933e133d9c29f2233fc5e05","Slalom","Data & AI Consulting","Data & AI Consulting"
"cdd59ef3f5e6c0e5fc2b02b260b77628","Data Root Labs","Data & AI Consulting","Data & AI Consulting"
"ce038be44a320edb78a2a1452041f551","dbt","Infrastructure","Integrate & Operate"
"ce07ff07934e10c9c7cfbf37ca3639e8","Amplitude Experiment","Analytics","Experimentation & Causal"
"ce3c5d987fe5017ac5d8c3b0c01db0b8","Twilio","Applications","Collaboration & Communication"
"ce5c65c50fe308b361c3a381bc0bc8b9","MySQL","Infrastructure","Store & Stream"
"ce5d29db6451e4520ef9ed8d46e98b4b","mapbox","Data Sources & APIs","Geospatial, Satellite & Location"
"ce5e847096764a6688335bc3e50c7440","Imply","Infrastructure","Store & Stream"
"ce6a23e1a93267619189750c3f04773d","Cerebras WSE-3","Machine Learning & Artificial Intelligence","Run & Deploy"
"ceb8d3c2ee5b0fc6a12193103ec41592","mparticle analytics","Analytics","Product Analytics"
"cf3326cc606e498bbae0112a2fe89094","Rerun","Machine Learning & Artificial Intelligence","Modalities & Research"
"cf6a7f1a31906a03b0fbf43f60079d2f","Wellsaid","Machine Learning & Artificial Intelligence","Modalities & Research"
"cf8e32e805df4be3d3aa21554ae5fcc7","TensorFlow","Machine Learning & Artificial Intelligence","Run & Deploy"
"cf9c02f85f8a0482a7736da5ecf538bd","Martian","Machine Learning & Artificial Intelligence","Validate & Secure"
"cfa3d349c39f36d70b575b1970569b94","Google Cloud Dataplex Data Quality","Infrastructure","Integrate & Operate"
"cfbb30f0fe8e861d052b70f08c7b633c","Databricks","Infrastructure","Store & Stream"
"d08042eb3f4fdfc01382c9ba1a056798","OneTrust","Machine Learning & Artificial Intelligence","Validate & Secure"
"d08a1ba4fb49b9088b634b6541d52b8a","Anything World","Applications","Horizontal"
"d08cea892d1cac7a0aac4b5e7c64e0ce","Metabase","Analytics","Headless / Embedded BI & Semantic Layer"
"d0ed7c0dccba4fe6402e75e42fb02e78","Tempus","Applications","Industry"
"d0f788170e89181f7f608634466f56cd","Jan","Machine Learning & Artificial Intelligence","Build"
"d128824c9d9dde8ef87389d49a77264e","Brex","Applications","Enterprise"
"d1b49a12e105d75573bbd0263326adc2","Teradata","Infrastructure","Store & Stream"
"d1f3eeaddba26443a5d4e57b1c20697c","1x","Applications","Industry"
"d215e2a852fe7435b1c3707bb76cb602","Vercel Edge Functions","Infrastructure","Integrate & Operate"
"d2743716fff671b9b0abb1fdfe9be8c8","Figma AI","Applications","Horizontal"
"d28eaf89df8001cc177842dd3efc7383","Retell AI","Applications","Horizontal"
"d2b45a748989c773f3494c7443034435","GitLab","Infrastructure","DevOps"
"d2fe0a628e3fa6c3faf4db0938c6eaf1","Salesloft","Applications","Enterprise"
"d36cf19f88348ef172358f6fcecc5835","Black Forest Labs","Applications","Horizontal"
"d37164401c0ced88545ae3755c5fdd29","NVIDIA Grace Blackwell Tie-Ins","Machine Learning & Artificial Intelligence","Run & Deploy"
"d3b1c3bb72241601f6ee4ebaab22ae3b","Browser Use","Machine Learning & Artificial Intelligence","Build"
